Product ID	sku	category	product name	image	price	size	color	description
3233	10002	Kitchen	Dish Rack - White	http://www.stacksandstacks-static.com/images/product/reg-10002.jpg	25.99	"18""L x 12-1/4""W x 10-3/4""D"	White	"This white folding metal dishrack was designed for easy drying of dishes, cups, and glasses.  Simply unfold it on the counter for drip-drying of dishes.  These folding dish racks are constructed of epoxy coated steel."
4149	100039	Furniture	Wine Bar Cabinet	http://www.stacksandstacks-static.com/images/product/reg-100039.jpg	193	"37""H x 28.5""W x 19.7""D"	Espresso Brown	"Organized oenophiles and other wine lovers will appreciate this elegant wine cabinet and bar designed to safely store your wine collection and drinking accessories.  Constructed of hardwood with a rich espresso brown finish, this space-saving combination wine-bar, wine-rack and storage cabinet gives you an ideal place for both storing and serving your favorite refreshments.  Whether you like to entertain in style or just enjoy a relaxing glass of wine in solitude, you'll have everything you need conveniently located in one unit, with compartments for bottles, wine-glasses, and wine accessories such as corkscrews, bottle openers, coasters, wine bottle stoppers and wine charms. Each segment of the divided lower wine rack area holds 3 standard size wine bottles for a total of 24 bottles.  The middle section can be used to hold stemware: there are 5 rows which can each hold 4 small wine glasses per row, or 3 average sized glasses per row (interior dimensions of the hanging wine glass storage space measure 10.23""h x 23.27""w x 12.44""d). You can also use this interior space to house more wine bottles; capacity will vary depending on the size of the bottles.   The upper compartment area also has interior space, primarily designed for wine accessories; it measures 4.75""h x 21.5""w x 12.5""d (interior dimensions). Interior wine storage may be accessed either by the drop leaf door, or the slide-out top panels.  Assembly required."
4172	100068	Bath	Warmrails Towel Warmer - Chrome WHC	http://www.stacksandstacks-static.com/images/product/reg-100068.jpg	183	"39""H x 24 1/4""W x 13 3/4""D"	Chrome	"Nothing compares to a warm towel on a chilly morning! This Chrome Heated Towel Warmer is the perfect way to keep your towels dry and toasty! Our free-standing towel warmer is heated by a 105 watt electric Filotherm element, so safe and energy efficient you can leave it running 24 hours a day. An added benefit to this feature is that, while not intended to heat a room, it will help control moisture in a damp room. This makes it perfect for rooms that are prone to mildew, and ideal for drying the humid sea air from boat cabins! Also great for hanging delicate hand washables to dry and makes a wonderful warmer for blankets and clothes! Towel heaters are a great place to hang wet swimsuits and towels in the summer, and wet coats and gloves in winter, too! This towel warmer is soft wired, has an illuminated power switch, 7 ft cord, and plugs into any standard electrical outlet."
5	10010	Home Decor	TV Tray-Table Mate Portable Table-Small-White	http://www.stacksandstacks-static.com/images/product/reg-725.jpg	42.99	"21-3/4"" to 29-1/4""H x 20""W x 15""D"	White	"<p>This sturdy, versatile portable table can be used as a TV table, desk, hobby table, or a reading table. Table adjusts both in height and angle for different activities, body size and chairs. Folds compactly for storage when not in use. Give the Table Mate a try for reading, working and eating! Easy to clean. Each holds a maximum of 50 lb. </p>"
8	10020	Kitchen	Folding Dish Rack-Steel-Double Cup Capacity	http://www.stacksandstacks-static.com/images/product/10020_u.jpg	27.99	"18""L x 12-1/4""W x 10-3/4""D"	Platinum	"This folding metal dishrack was designed for easy drying of dishes, cups, and glasses. The new design of this dish drainer doubles capacity of cup and glass space. It also folds down compactly for easy storage.&nbsp; These folding dish racks are constructed of epoxy coated steel."
33449	10022	Kitchen	Metallic Dish Rack and Drainer - 2pc St	http://www.stacksandstacks-static.com/images/product/reg-1229651650-10022.jpg	35.99	"22""H x 16""W x 24""D"	Silver	"<p><span>We combined our popular dish rack and drainer to make washing and drying dishes more convenient for you! Having a kitchen without a dishwasher doesn't have to be a pain in this day and age. With the new design of this dish rack and drain board&nbsp;combo, the capacity of cup and glassware storage space is doubled. It also folds down compactly for easy storage when not in use. Wire frame constructed of epoxy-coated steel and is a sleek metallic silver color. <strong>Drainer board&nbsp;not pictured,</strong> however it is made of plastic and is silver in color to match the dish rack.</span></p>  <p><span>Dish rack&nbsp;measures 12 1/4""H x 18""L x 10 3/4""W</span></p>  <p><span></span><span>Drain board&nbsp;measures 20""L x 12 1/2""W</span></p>"
829	10027	Storage and Organization	Click Clack 2 qt. Stackable Airtight Storage Canister	http://www.stacksandstacks-static.com/images/product/reg-10021.jpg	8.5	"4.25""h x 8.25""w x 5.5""d"	Clear/White	"The 2 qt. ""Click Clack"" durable airtight storage canisters feature easy-to-open toggle handles on the lids and are watertight. Clear with a white lid. Constructed from polystyrene, a durable acrylic that is as clear as glass!  Please note:  these containers are not dishwasher safe - must be handwashed. Not safe for microwave, dishwasher, oven or freezer use.  BPA-free! Do not use abrasive materials when cleaning this product. "
830	10040	Storage and Organization	Click Clack 2.5 qt. Stackable Airtight Storage Canister	http://www.stacksandstacks-static.com/images/product/reg-10021.jpg	9.99	"8""h x 6.75""w x 4.5""d"	Clear/White	"The  2.5 qt. ""Click Clack"" durable airtight storage canisters feature easy-to-open toggle handles on the lids and are watertight. Clear with a white lid. Constructed from polystyrene, a durable acrylic that is as clear as glass!  Please note:  these containers are not dishwasher safe - must be handwashed. Not safe for microwave, dishwasher, oven or freezer use.  BPA-free! Do not use abrasive materials when cleaning this product. "
831	10049	Storage and Organization	Click Clack 4.5 qt. Stackable Airtight Storage Canister	http://www.stacksandstacks-static.com/images/product/reg-10021.jpg	11.99	"8.5""h x 8.25""w x 5.5""d"	Clear/White	"The 4.5 qt.  ""Click Clack"" durable airtight storage canisters feature easy-to-open toggle handles on the lids and are watertight. Clear with a white lid. Constructed from polystyrene, a durable acrylic that is as clear as glass!  Please note:  these containers are not dishwasher safe - must be handwashed. Not safe for microwave, dishwasher, oven or freezer use.  BPA-free! Do not use abrasive materials when cleaning this product. "
4314	100640	Bedroom	Foldaway Suitcase Stand-Hardwood-Walnut Finish	http://www.stacksandstacks-static.com/images/product/reg-100640.jpg	43.99	"20""H x 26 1/2""W x 18 1/2""D"	Walnut	"With its classic curved legs and walnut finish, this handsome hardwood luggage rack will make each guest feel like a VIP in a fine hotel. Handy for packing and unpacking, the luggage stand folds flat for storage and features sturdy nylon straps to support suitcases, towels or other supplies.  This bedroom luggage rack is made of beechwood, and comes in a rich Walnut finish.  Holds luggage up to 70 lbs!  Be a helpful host by providing your guests with a convenient folding luggage rack!"
4304	100725	Storage and Organization	Gravity Bike Rack-Black-No Installation Needed!	http://www.stacksandstacks-static.com/images/product/reg-100725.jpg	93.99	"79""H x 26""W x 19""D"	Black	"<strong>No bolts, No screws, No installation!</strong> You have to see it to believe it. Just rest this well-built bike rack against any wall in your garage, mudroom, or basement. This rack is 26"" wide at the base, and extends outwards 19"" from the wall, and uses a beefy, semi-circular base at a 45 degrees&nbsp;angle for stability. Hang two bikes from their top tubes, and you've solved a big storage problem in close-to-the-wall space you'll never miss.<br />  <br />Made from a durable baked enamel metal with padded feet and wall brace. Independently adjustable arms keep both bikes completely level regardless of frame design."
2721	10073	Kitchen	Expandable Under-Sink Organizer - Stackable Shelf System  - Adjustable Shelves	http://www.stacksandstacks-static.com/images/product/reg-1224294040-10073.jpg	13.99	"17.25""h x 18.25"" to 33""w x 11""d"	White	"Now you can use every inch of space for storage underneath your kitchen sink and bathroom sink too!   The Under-the-Sink Organizer is stackable and expandable from 18.25"" to 33"" to fit into any under-sink cabinet or vanity space. Includes 10 adjustable sliding shelves. These stacking shelves can be easily adjusted to fit around under sink pipes.  You'll be able to utilize previously inaccessible areas and finally have room for all your cleaning supplies, toiletries and any other items you need to keep handy. The under sink organizer does not have to mount permanently to your cabinetry, so you can easily move it from place to place.  The easiest way to instantly double or even triple your storage space! Made in USA.  Sold as complete system; individual pieces not available."
502	100734	Bath	Foot Warmer - Cozy Toes	http://www.stacksandstacks-static.com/images/product/reg-100734.jpg	85.99	"18""W x 19""D x 1/2""H"	Gray	"This foot warmer mat will keep your toes warm and toasty! Add the comforts of softness and warmth to a hard floor with this carpeted heating mat. The Cozy Toes mat has been designed so warmth travels upward, circulating around your feet and legs. Contains an electric heating element that produces a uniform radiant heat. It is thermostatically controlled so that heat will be maintained at a constant temperature. The heating element of this foot warming mat is molded within the rubber to eliminate the danger of fire or electric shock. 75 watts, 0.7 amps. UL approved."
2356	100797	Garage	Step Stool with Mats - 3 Step	http://www.stacksandstacks-static.com/images/product/reg-1225333372-100797.jpg	47.99	"42"" H x 18"" W"	White	"Maximize efficiency when cleaning hard-to-reach places around the home with this essential white step ladder.  This steel stepping stool features non-slip mats on each step for safer climbing. The step stool makes home-improvement jobs more hassle-free and folds flat for easy storage. Third step not intended for use. Use the stool outside for trimming branches, painting house trim and various other tasks! Weight limit: 225 lbs. Weighs 16.3 lbs. Folds to 1.75"" thick."
4257	100804	Kitchen	Deluxe Bread Box	http://www.stacksandstacks-static.com/images/product/reg-1225334078-100804.jpg	49.99	"7""H x 17""W x 11""D"	Stainless Steel	"Store your bread, bagels, muffins and other food in this attractive and sturdy bread box. Made of stainless steel, this bread box has a sliding lid that is effortless and quiet."
4405	100891	Pet	Pet Seat - Console Lookout Black	http://www.stacksandstacks-static.com/images/product/reg-100891.jpg	45.99	"8""H x 8""W x 15""D"	Black	"This pet seat console lookout in black is designed for small pets up to 4 pounds. It enables them to ride up front with you, on the console between the front driver's bucket seat and the passenger seat. It may not work for every model car, as some consoles on some cars are very high, and thus the pet may be at your shoulder height, which may be higher than you might wish. It will normally allow small pets to see out the car window while kept safe with a harness and our connecting safety trap that connects the harness to the lookout. It will boost the pet about 3-4 inches. The seat is, in turn, secured to your front bucket seats by means of straps that hold it in place, keeping it from being thrown in cases of sudden stops or accidents. The cover is removable and washable. "
4478	101003	Bedroom	Executive Valet Chair - Light Walnut	http://www.stacksandstacks-static.com/images/product/101003_bu.jpg	160	"44""H x 18""W x 25""D"	Light Walnut	"The last thing you should do with a freshly pressed suit is hang it up in the closet to get re-wrinkled. The Light Walnut Executive clothing valet offers a stylish and practical solution to making your morning routine easier! Constructed of fine Chinese lotus wood (a hardwood).  The wooden valet stand features a wooden coat hanger, metal slack rack, and two tie/belt hangers. A handy drawer is the perfect place to tuck away your shoes or other small accessories. Have a seat while lacing your shoes on the comfortable, padded chair seat. You'll love the convenience and sophisticated style of this handsome clothes valet!"
5546	101057	Bedroom	Wardrobe Valet	http://www.stacksandstacks-static.com/images/product/reg-1273072896-101057.jpg	53.99	"42""H x 12""W x 18""D"	Cherry	"Get a few extra minutes of sleep by picking out your clothes the night before and placing them on this clothing valet. With this suit valet you can neatly hang your clothes after ironing and they will be ready for you to wear the next day. This standing valet includes a hanger for your shirt and jacket and also a slacks rack for your pants. This cherry clothes valet also includes a tray for all your spare change, keys, wallet and other small items you find in your pockets.  This valet is very modern looking adding pizzazz to any bedroom or closet. Add this sleek suit valet which won't take up much of your closet or bedroom space. This is the perfect gift for a man who has everything."
3808	10111	Storage and Organization	Spice Rack - Mesh	http://www.stacksandstacks-static.com/images/product/10111.jpg	13.99	"12""H x 12 3/4""W x 2 3/4""D"	Silver	"This mesh spice rack will accomodate any standard spice jars as well as larger bottles. The four hooks on the front allow for utensils or oven mitts to join in the mix! This rack can sit on the counter, or can be used as a wall spice rack (includes mounting hardware). You'll love the dynamic, modern look of this spice rack!"
4544	101119	Home Decor	Media Cabinet - 456  Cherry	http://www.stacksandstacks-static.com/images/product/reg-1219183240-101119.jpg	295	"39 1/2""H x 27 1/8""W x 9 3/8""D"	Cherry	"Store, organize, and catalog your vast media collection with this handsome cherry finished wooden CD cabinet! This apothecary-style media chest features twenty-four side by side storage drawers, resembling a library catalog chest. The CD chest is handcrafted of solid oak with vintage-style handles. Drawer labels are included, so you can clearly note what's inside. This wood media cabinet can accommodate 456 CD's, 96 VHS tapes, or 192 DVD's.  Inner Drawer Dimensions: 53/4"" H x 5"" W x 71/2""D"
4545	101120	Home Decor	Media Cabinet - 456 Walnut	http://www.stacksandstacks-static.com/images/product/reg-1219183340-101120.jpg	295	"39 1/2""H x 27 1/8""W x 9 3/8""D"	Walnut	"Store, organize, and catalog your vast media collection with this handsome walnut finished wooden CD cabinet! This apothecary-style media chest features twenty-four side by side storage drawers, resembling a library catalog chest. The CD chest is handcrafted of solid oak with vintage-style handles. Drawer labels are included, so you can clearly note what's inside. This wood media cabinet can accommodate 456 CD's, 96 VHS tapes, or 192 DVD's.  Inner Drawer Dimensions: 53/4"" H x 5"" W x 71/2""D"
4780	101255	Bath	Tissue Butler	http://www.stacksandstacks-static.com/images/product/reg-101255.jpg	92.99	"22.75""H x 10.25""W x 9""D"	Black	This loyal butler will always be there with toilet tissue for your guests.  He holds one roll in front of him while keeping an extra roll inside his top hat.  Made of hand-painted resin.
4781	101257	Bath	Bath Etagere	http://www.stacksandstacks-static.com/images/product/reg-101257.jpg	175	"25""W x 9""D x 69""H"	White	"Add valuable storage to your bathroom with a stylish over the toilet etagere.  Organize all your bathroom needs in this attractive over the commode bath etagere.  Made of MDF manufactured wood in a white finish. This space-saver has two working drawers and two adjustable shelves.  Assembly required. Height from floor to bottom of lowest shelf: 31""."
28	10127	Storage and Organization	Spice Rack - Acrylic	http://www.stacksandstacks-static.com/images/product/1_10127.jpg	13.99	"8.25""h 12""w x 2 7/8""d"	Clear	"The space saving solution is clear! This two shelf clear acrylic spice rack can hold up to 12 bottles and can freestand on a shelf for convenient storage. Interior shelf dimensions measure approximately 2.5""D x 11.5""W. Height capacity of lower shelf is 5.75""H.  You'll clearly love this durable plastic spice rack!"
4625	101449	Bedroom	Men's Valet Stand - Dark Walnut/Brass	http://www.stacksandstacks-static.com/images/product/reg-101449.jpg	87.99	"39 3/4""H x 16 3/4""W x 14""D"	Dark Walnut/Brass	"Suit yourself with this classic executive valet stand featuring a dark walnut finish and brass hardware - designed to keep you looking your best. Mornings will go more smoothly thanks to your helpful clothing butler, which keeps an entire outfit perfectly organized, wrinkle-free and ready for you to put on: Suit jacket and trousers hang in place, 2 ties or scarves and a belt drape smoothly over the tie bar, 2 pairs of shoes fit on the base. There's even a handy tray for holding your wallet, spare change, watch and jewelry. Everything you need for a well groomed outlook!  Stable design, with brass plated hardware. Measures 39 3/4""H x 16 3/4""W x 14""D. Assembly required."
832	10146	Storage and Organization	Store All Airtight Container	http://www.stacksandstacks-static.com/images/product/reg-10146.jpg	26.99	"10""h x 5.25""w x 6.5""d"	Clear/White	"Keep cookies crisp or crackers crunchy! Constructed from polycarbonate, this durable airtight storage canister features an angled easy-to-open squeeze handle on the lid and is also watertight. Perfect for storing a variety of items. Capacity: 4.2 Litres / 4.4 US Quarts.&nbsp; Not safe for microwave, dishwasher, oven&nbsp;or freezer use."
352	10156	Storage and Organization	Wide Spice Rack Insert for Drawers	http://www.stacksandstacks-static.com/images/product/reg-1266250893-10124.jpg	12.49	"1""h x 16""w x 21""L"	White	"Keep your spices right at hand with this convenient spice&nbsp;drawer organizer, designed to accommodate every size of spice bottle and box. Spices will also stay fresher and last longer because they're kept away from light. Made of easy to clean white plastic and available in 2 widths: Narrow and Wide . Especially helpful for kitchens that have more drawers than cabinet space. <strong>Please Note:</strong> Inner drawer height must be 2 3/4"" minimum to store typical spice jars. <strong>Drawer and spices not included.</strong>"
1597	101602	Outdoor	Outdoor Trash Can - Resin	http://www.stacksandstacks-static.com/images/product/reg-1263429671-101602.jpg	82.99	"32""H x 17""W x 17""D"	Taupe	"This stylish trash container will look great on the deck or in the patio. Trash receptacle uses standard 30 - 33 gallon garbage bags. Latching lid. Long lasting resin construction features a solid bottom panel. Easy, tools free assembly. Interior storage capacity 13"" W x 13"" D x 26 3/4"" H."
31	10162	Storage and Organization	Spice Rack-Carousel Style-Stores & Dispenses	http://www.stacksandstacks-static.com/images/product/10162_bu.jpg	19.99	"5.25""H x 9""Diam"	White	"This spice rack&nbsp;carousel has the patented auto meausre dial that dispenses spices in precise increments. One click for 1/4 tsp., two clicks for 1/2 tsp., etc. The dispensers will accomodate the entire contents of a standard spice bottle, and have large openings to accomodate measuring spoons and volume pouring, as well as shaker tops. This spice rack can be positioned under the cabinet or on the counter. Twelve spice compartments. Forty spice labels are included (spices are not included). Stackable option for easy expansion of units."
599	10169	Kitchen	Towel Holder	http://www.stacksandstacks-static.com/images/product/10169.jpg	11.99	"1.25""H x 12.5""W x 4""D"	Chrome	"Add style and function to your kitchen with this beautiful chrome paper towel holder.  Made of sturdy chrome-plated steel, this wall mountable paper towel dispenser is both decorative and functional.  Bar lifts out to change roll.  Mounting hardware included."
33	10171	Kitchen	Cabinet Organizer - Sliding Lid Rack	http://www.stacksandstacks-static.com/images/product/10171ll.jpg	9.99	"3.5""h x 3.25""w x 22""d"	White	"End pot and pan lid clutter with this slide-out lid rack. Lids are held upright in two slots. Slides out easily for quick access and cleaning. Fits most cabinets. Inner space is divided into two compartments each measuring 2 7/8""H x 21 3/4""D x 1 1/2""W. Requires two screws for mounting (screws not included). Constructed from durable plastic. Organize any cabinet, or under your sink with this Sliding Lid Tray."
2860	10180	Kitchen	Paper Towel Holder	http://www.stacksandstacks-static.com/images/product/116.jpg	27.99	"2""h x 13""w x 5""d"	Natural	"This Paper Towel Holder can be mounted on the wall or under a cabinet. Holds regular or jumbo rolls. Quality crafted from northern hardwoods by skilled woodworkers. Can be mounted vertically or horizontally.  <br>  <div>Please note: The dowel does not go through the ends, but does go the whole way through the roll of paper towels. &nbsp;There is a compressible foam disc in each end that holds the dowel in place and to remove the dowel, it is simply pushed toward one end or the other and lifted out. Your paper towels will be securely held, and ready to roll when you need them!</div>"
2859	10181	Storage and Organization	Spice Rack - Hardwood	http://www.stacksandstacks-static.com/images/product/105.jpg	16.99	"3.25""h x 16""w x 3.25""d"	Natural	"Give your kitchen a beautifully natural accent with this 16"" Hardwood Spice Rack. This spice rack holds all conventional spice bottles and tins. This stylish spice rack can be used on the counter top, or hung on a wall. This spice rack is crafted from northern hardwoods by skilled woodworkers. "
34	10183	Kitchen	"Lazy Susan - 16"" -  Maplewood"	http://www.stacksandstacks-static.com/images/product/10183.jpg	44.99	"1""H x 16""Dia."	Maple	Goes with any decor. Great for a small TV or dining table condiments. American handcrafted maple.
35	10192	Kitchen	China Storage - Padded Cotton 6 Piece Set	http://www.stacksandstacks-static.com/images/product/reg-10192.jpg	19.99	6 Piece Set	Natural	"Protect your fine china and delicate porcelain serving pieces from chips and dust with these 100% natural cotton (with vinyl lining)&nbsp;china keepers. Designed to safely stack and store a service for 12, the elegant off-white quilted protective cases include dividers to prevent chipping. Six-piece set includes: Platter Case (1&quot;H x 11.5&quot;W x 8&quot;D), Saucer Case (7&quot;dia.), Dessert Dish Case (8&quot;dia.), Salad Plate Case (9.5&quot;dia.), Dinner Plate Case (12&quot;dia.), Cup Case (4&quot;H x 11.5&quot;W x 13.5&quot;D).<br />    <div>These storage sets do not unzip all the way around, however they do unzip approximately&nbsp;3/4 of the way and the fact that these cases are soft and pliable makes it easy to insert china.</div>"
2722	10194	Kitchen	Cabinet Organizer - Expandable Stairstep Shelf Organizer - Pantry Shelf Storage - Display System	http://www.stacksandstacks-static.com/images/product/reg-10194.jpg	11.99	"3.75""h x 14.75""-26""w x 9.75""d"	White/Grey	"Keep your kitchen cupboards and bathroom cabinets uncluttered with this expanding stair-step shelf organizer. No more jumbled jars or chaotic cans:  The 3-step terraced design makes it easy to see and access canned goods, condiments, spices, toiletries and other supplies that tend to get hidden behind larger items stored on shelves.  Also useful for showcasing collectibles in display cabinets.  This sturdy white plastic stair step system expands from 14.75"" to 26"" to fit most shelving and has grey no-slip rubber grips on each shelf.  Measures 3.75""H x 14.75""-26""W x 9.75""D.  Made in USA."
7943	101975	Home Decor	Stainless Steel Umbrella Container Holds Umbrellas	http://www.stacksandstacks-static.com/images/product/101975_bu.jpg	81.99	"20""H x 9 9/10"" Diameter"	Stainless Steel	"Save your carpet with this attractive umbrella stand.  Made of stainless steel, this umbrella stand is sure to add modern elegance to your home or office entryway, and will keep the floor safe from water damage.  Created in Germany."
723	10198	Kitchen	Wooden Wine Rack-Holds 44 Bottles-Unfinished Pine	http://www.stacksandstacks-static.com/images/product/reg-10198.jpg	64.99	"40.5""h x 17""w x 10.5""d"	Unfinished Pine	"Serious wine lovers will appreciate this streamlined, freestanding winerack designed to safely store up to 44 wine bottles (This rack will hold bottles up to 3.25"" in diameter.) Whether you have an extensive wine cellar or a modest collection of your favorite vintages, you'll enjoy having easy access to your wines; the tall pinewood rack makes the most of your storage space (measures 40.5""h x 17""w x 10.5""d). Unfinished natural wood can be painted, stained or varnished to complement any decor. Easy assembly. This product is constructed with unfinished pine wood and may contain knots and different colorations which are characteristic of this type of natural wood.  Order today -- bring order to your collection!"
3111	10212	Kitchen	Spice Rack and 12-Bottle Set - Endurance	http://www.stacksandstacks-static.com/images/product/1_10212.jpg	23.95	"3.75""h x 6.75""w x 17""L"	Chrome	"This functional chromed steel Endurance spice rack fits comfortably inside a kitchen drawer for convenient access to your most used spices and herbs. This set  includes 12 glass spice bottles with stainless steel lids and a complete set of 84 clear spice labels. 2.25""H without spice jars."
569	10225	Kitchen	Stemware Chest - Stores up to 12 Glases	http://www.stacksandstacks-static.com/images/product/reg-10225.jpg	9.99	Stemware Chest	Natural	"Protect your wine glasses from chips and dust with this 100% natural cotton (with vinyl lining) stemware chest.  Designed to safely hold 12 pieces of fine stemware, the elegant off-white quilted protective cases include dividers to prevent chipping.  Keep your crystal stem ware and other delicate glass ware in tip top shape with this zippered stemware storage case. Top loading for easy access, with cardboard dividers and self-correcting nylon zippers, this quilted protective case stores up to 12 glasses. Made of 100% cotton in Natural. Interior dimensions of each compartment is approximately 3.5"" square x 8"" H. Exterior measurements of the stemware case are 8.5""H x 15""W x 11""D.  <br><br> <div>These storage sets do not unzip all the way around, however they do unzip approximately&nbsp;3/4 of the way and the fact that these cases are soft and pliable makes it easy to insert china.</div>"
1011	10226	Storage and Organization	Mug Holder	http://www.stacksandstacks-static.com/images/product/10226.jpg	11.99	"15.75""h x 7""dia."	Chrome	This mug tree is a stylish way to store your mugs. Constructed of heavy duty wire and electrostatically chrome plated. Holds up to six mugs.<br><b>Available in CHROME finish only.<b>
2713	10227	Storage and Organization	Wall Hook - Flip Up Nickel Hooks -  Espresso	http://www.stacksandstacks-static.com/images/product/2_1_10227.jpg	23.99	"1""H x 20""W x 2 3/4""D"	Espresso	"This espresso wall mount coat rack boasts a very clever design! The wooden coat hook rack features 5 hooks that flip down for use. When not in use, each hook slides neatly back into the rack for an allover sleek look. This coat hanger is made of stained and lacquered hardwood with brushed nickel-plated hooks."
3726	102343	Furniture	Folding Picnic Table	http://www.stacksandstacks-static.com/images/product/reg-102343.jpg	100	"26""H x 58""W x 34""D (overall w seats out)"	Blue	"This folding picnic table and umbrella (sold separately) are a must have if you like camping with the luxuries of home! This portable picnic table folds down compactly for easy transport and storage. Built with four seats, and made with high strength aluminum alloy and polyethylene resin for quality, comfort and ultimate convenience made to last. The hole in the center accommodates the light weight polyester multi-colored stripe umbrella. <br />  <br />Table Size: 26""H x 34""W x 34""D (not including seats) <br />  Seat Size (each): 11.5""H x 11""W x 11""D<br />  Each seat is designed to hold children or adults up to 250 lbs."
582	10240	Kitchen	Acrylic Cutting board with Lip - Non Slip	http://www.stacksandstacks-static.com/images/product/reg-10240.jpg	35.99	"1""H x 15""W x 14""D"	Frosted Acrylic	"This 15"" x 14 "" Acrylic Cutting Board with Lip features a pebbled cutting surface that won't show knife marks, and non slip feet to hold boards firmly in place. The boards won't retain food odors, scratch, chip, or warp. Boards feature a counter lip that measures 1"". Note: These cutting boards are NOT heat resistant. We do not advise placing hot pots, or pans, on the surface."
577	10241	Kitchen	Acrylic Cutting Board with Lip and Angled Sides	http://www.stacksandstacks-static.com/images/product/reg-10241.jpg	27.99	"1""H x 15""W x 20""D"	Frosted Acrylic	"This Acrylic Cutting Board with Lip and Angled Sides features a pebbled cutting surface that won't show knife marks, and non slip feet to hold boards firmly in place. The boards won't retain food odors, scratch, chip, or warp. Boards feature a counter lip that measures 1"". Note: These cutting boards are NOT heat resistant. We do not advise placing hot pots, or pans, on the surface."
5625	10247	Office	Scroll Letter Holder with Hooks - Black	http://www.stacksandstacks-static.com/images/product/reg-10247.jpg	14.99	"14.6""H x 11.5""W x 2.5""D"	Black	"Get organized in style with this attractive ""Scroll"" bill holder and organizer! This wall mounted letter organizer has three slots for holding mail, files, and other small items.  The hanging mail organizer also features five hooks on the bottom for keys, or hats and scarves. The beautiful scroll design is available in black matte and satin nickel finishes. This wall mail holder is the perfect solution to ""mail piles"" that tend to take up surface areas and look cluttery! Includes matching wood screws."
5184	102547	Outdoor	Cigarette Receptacle-Great For Patios	http://www.stacksandstacks-static.com/images/product/reg-102547.jpg	45.99	"30""H x 11""D"	Beige	"Safely eliminate cigarette smoking odor and litter once and for all! This sanitary cigarette disposal container keeps unsightly cigarette butts out of view while hiding the smell of residual tobacco smoke. Made of high density flame retardant and weather resistant polyethylene with UV stabilizer, the sturdy yet elegant receptacle extinguishes cigarettes quickly and is designed to hold hundreds of smoked cigarettes. Easy to clean: simply remove the can liner and dump contents. No more sand or ashtrays to worry about! Ideal for home or office use, this unique cigarette urn is also handy for indoor parties and outdoor entertaining. Measures 30""H x 11""D."
531	10262	Kitchen	Under Sink Basket	http://www.stacksandstacks-static.com/images/product/1_10222_bu.jpg	57.99	"8.25""h x 15""w x 18""d"	White	"Keep your kitchen clutter free with the 15"" x 18"" Under Sink Basket ! No more messy counters, or overflowing cabinets! This ingenious slide-out under sink organizer features a removable top basket. Fits opening of 10.25"" high by 18"" deep. Removable top basket measures 18.75"" L x 5"" W x 3.98"" H and can be positioned on either side of the main basket. Available in 2 width sizes. Constructed from metal."
3603	10271	Bath	Double Helper Shelf	http://www.stacksandstacks-static.com/images/product/reg-10271.jpg	8.75	"8 1/2""H x 18""L x 9""D"	White	"Store all dinnerware in one location with this shelf that expands cabinet and storage space. Great for kitchen, bath, closet, and more. High quality, durable, coated wire construction."
14084	10288	Kitchen	"Lazy Susan-Spin Tray -Frosted Clear Acrylic - 18"""	http://www.stacksandstacks-static.com/images/product/reg-10511.jpg	23.99	"18"" Diameter"	Frosted Clear	"The 18"" Frosted Acrylic Lazy Susan provides easy access in hard-to-reach storage areas such as corner cabinets, kitchen cupboards and under sinks, but also are useful on counters and tables. These cabinet organizers work well on most surfaces for organizing canned goods, condiments, dining utensils, cleaning supplies, toiletries, and more.  Turnabout trays can even help keep your fridge shelves free of hidden and forgotten leftovers. Each wipe-clean heavy-duty acrylic tray rotates smoothly on rust-proof ball bearings. Can support up to 200 lbs. (designed for home use only)."
5217	102886	Home Decor	Newspaper Rack	http://www.stacksandstacks-static.com/images/product/102886.jpg	60.99	"18.3"" x 13"" x 15.7"" H"	Chrome	"Are you saving up newspapers with exciting headlines and fascinating stories to read later but need a place to put them?  This wire newspaper rack is the solution.  Eliminate clutter from loose newspapers and organize them neatly until you need them.  Made from chrome-plated bent metal wire, large enough to hold months of daily news.  Created in Germany."
45	10293	Kitchen	6 Piece China Protectors	http://www.stacksandstacks-static.com/images/product/reg-10293.jpg	12.25	assorted sizes	White	"These quilted, foam-cushioned chinaware chests will protect your fine china and delicate porcelain serving pieces from chips and dust. Designed to safely stack and store a service for 12, each white vinyl protective case has a layer of foam cushioning quilted between the lining and cover, and self-correcting zippers.  Plate cases come with cushioned foam dividers to separate each plate, preventing chipping, cracks and scratches.  Dinner Plate Case: 12"" dia.; Salad Plate Case: 9.5"" dia.;  Dessert Plate Case: 8"" dia.;  Saucer Plate Case: 7"" dia.;  Cup Chest: 4""x 11""x 13.5"";  Platter Case: 18""x 12""x 1""."
532	10316	Bath	Under Sink Pull Out Basket - wire	http://www.stacksandstacks-static.com/images/product/10350ll.jpg	44.99	"5""h x 12""w x 18 3/4""d"	White	"This 12"" x 18 3/4"" Slide-Out under sink organizer basket is ideal for the bathroom, kitchen and more! Designed to fit cabinet spaces measuring 10-1/4"" high by 18 3/4"" deep. Made of rust resistant coated metal. Mounts to bottom of cabinet with provided hardware. "
